Explicit Track,Year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,log_avg_monthly_streams,Solo/Group,Recent Momentum,TikTok Posts,TikTok Views,Spotify Followers,Spotify Monthly Listeners,Spotify Conversion Rate,Apple Music Playlist Count,Instagram Followers,13_17,18_24,25_34,35_44,45_64,65_,F,M,genre_Deathcore,genre_Goregrind,genre_Death Metal,genre_Progressive Rock,genre_Progressive Metal,genre_Brutal Death Metal,genre_Rock,genre_Metal,genre_Metalcore,genre_US Metal,genre_Hardcore,genre_Beatdown,genre_Djent,genre_Melodic Metalcore,genre_Symphonic Deathcore,genre_Dance,genre_Melodic Hardcore,genre_Blackened Deathcore,genre_Alternative Rock,genre_Alternative,genre_other,country_group
0,2025,0.0029,0.497,0.926,0.775,0.855,-7.435,0.114,125.04,0.201,4,1,10.914601444007817,Group,Steady,2616.0,4756837.0,144626.0,119982.0,1.205397,6.0,53972.0,0.016,0.218,0.519,0.19899999999999998,0.047,0.0,0.126,0.8740000000000001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2025,0.00011,0.517,0.932,2.89e-06,0.196,-6.022,0.042,101.039,0.444,1,1,11.252257285032107,Group,Steady,184.0,86384.0,46833.0,172991.0,0.270725,1.0,17911.0,0.027000000000000003,0.294,0.46299999999999997,0.172,0.045,0.0,0.298,0.7020000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
0,2023,0.000291,0.347,0.967,0.00125,0.065,-3.92,0.128,107.488,0.159,8,1,12.820883285281933,Group,Slowing,15280.0,18015730.0,429768.0,892334.0,0.481622,21.0,327693.0,0.03,0.38799999999999996,0.45399999999999996,0.109,0.019,,0.45399999999999996,0.546,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Other
0,2025,0.000135,0.517,0.959,0.338,0.127,-6.954,0.0654,95.06,0.2,2,1,11.61676800201928,Group,Slowing,85487.0,49036069.0,658950.0,486253.0,1.355159,73.0,367268.0,0.018000000000000002,0.20600000000000002,0.48200000000000004,0.235,0.057999999999999996,0.0,0.307,0.693,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2024,0.000137,0.391,0.932,0.0827,0.446,-2.695,0.152,94.746,0.135,6,0,12.082099068891152,Group,Steady,477.0,1730286.0,103434.0,227839.0,0.453978,8.0,73378.0,0.027999999999999997,0.309,0.485,0.15,0.027000000000000003,0.0,0.203,0.797,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2019,5.84e-05,0.266,0.938,1.31e-05,0.24,-3.343,0.101,142.964,0.153,9,1,12.460603046512164,Group,Growth,112614.0,214146352.0,671210.0,1726778.0,0.388707,60.0,527026.0,0.03,0.315,0.483,0.14,0.032,0.0,0.26899999999999996,0.731,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,US
0,2009,6.17e-05,0.353,0.96,0.000371,0.926,-5.588,0.227,180.061,0.267,7,1,12.489910021111337,Group,Steady,7884.0,56031569.0,448015.0,453103.0,0.988771,19.0,103536.0,0.02,0.27399999999999997,0.465,0.18899999999999997,0.052000000000000005,0.0,0.358,0.642,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,US
1,2021,2.45e-05,0.13,0.947,0.368,0.0453,-5.888,0.095,60.631,0.334,8,1,12.095854867919588,Solo Artist,Steady,56809.0,159002436.0,1290709.0,625270.0,2.064243,105.0,996404.0,0.025,0.218,0.456,0.226,0.075,0.0,0.21100000000000002,0.789,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2025,0.911,0.386,0.163,0.868,0.166,-19.158,0.032,82.97,0.0345,7,0,11.522043903156666,Group,Steady,6225.0,3971875.0,218058.0,552663.0,0.394559,28.0,117799.0,0.031,0.322,0.491,0.131,0.024,0.0,0.244,0.7559999999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Other
1,2024,0.000304,0.281,0.961,0.0023,0.535,-2.904,0.168,74.942,0.178,1,1,11.818717250158729,Group,Growth,2582.0,2062113.0,141863.0,438369.0,0.323615,9.0,98970.0,0.026000000000000002,0.312,0.49200000000000005,0.141,0.028999999999999998,0.0,0.218,0.782,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
1,2007,1.49e-05,0.2875,0.984,0.7155,0.2085,-4.3505,0.0808,103.17699999999999,0.369,1,1,11.591659512554665,Group,Steady,17097.0,36817864.0,941280.0,589830.0,1.59585,45.0,678113.0,0.031,0.35700000000000004,0.488,0.10099999999999999,0.023,0.0,0.354,0.6459999999999999,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2014,0.0385,0.305,0.884,7.96e-05,0.974,-4.869,0.0514,108.355,0.196,11,1,12.801122495224119,Group,Slowing,45471.0,89829698.0,630329.0,721598.0,0.873518,12.0,174198.0,0.022000000000000002,0.261,0.498,0.168,0.051,0.0,0.324,0.6759999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2023,0.00169,0.261,0.941,0.348,0.58,-6.354,0.148,138.592,0.0949,2,1,12.066905300103766,Group,Steady,232.0,22291.0,112558.0,260034.0,0.432859,1.0,36552.0,0.035,0.317,0.475,0.147,0.026000000000000002,,0.18100000000000002,0.8190000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,US
0,2025,0.00595,0.389,0.977,4.39e-06,0.517,-1.677,0.153,150.018,0.272,5,0,10.573462591315536,Solo Artist,Slowing,270952.0,31640238.0,150283.0,160240.0,0.937862,50.0,288995.0,0.032,0.375,0.479,0.096,0.019,0.0,0.28800000000000003,0.7120000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,US
0,2012,0.000117,0.509,0.964,0.0,0.0892,-4.917,0.113,105.0,0.634,6,1,12.771866195478985,Group,Steady,19263.0,25216345.0,635223.0,1044618.0,0.608091,20.0,205106.0,0.022000000000000002,0.23800000000000002,0.45,0.209,0.08,0.0,0.322,0.6779999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2024,3.96e-05,0.155,0.915,0.727,0.52,-4.646,0.144,72.789,0.093,7,1,11.33335779227895,Group,Steady,94.0,21403.0,101322.0,230613.0,0.439359,4.0,48140.0,0.026000000000000002,0.251,0.523,0.16699999999999998,0.032,0.0,0.159,0.841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,US
0,2010,4.94e-06,0.438,0.989,0.00198,0.941,-2.354,0.0959,174.012,0.332,10,0,12.476365473048192,Group,Steady,464240.0,2842712788.0,1048338.0,3291598.0,0.318489,125.0,205697.0,0.026000000000000002,0.316,0.466,0.16,0.033,,0.256,0.7440000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Other
0,2024,3.79e-05,0.223,0.969,0.711,0.322,-4.721,0.19,120.655,0.0546,1,1,12.420419296150937,Group,Steady,34201.0,30827211.0,1163322.0,979667.0,1.187467,79.0,758219.0,0.022000000000000002,0.248,0.451,0.214,0.066,0.0,0.271,0.7290000000000001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2025,3.57e-05,0.24,0.87,0.751,0.119,-3.435,0.132,134.043,0.193,11,0,10.369166994312666,,Steady,83.0,72567.0,32896.0,57818.0,0.568958,1.0,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2013,0.000146,0.501,0.996,4.24e-06,0.0453,-4.304,0.226,180.027,0.203,4,1,12.938824767029404,Group,Steady,1099437.0,995846669.0,7075369.0,6367686.0,1.111137,119.0,1215492.0,0.028999999999999998,0.27699999999999997,0.4,0.20199999999999999,0.092,0.0,0.375,0.625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,US
0,2025,0.000342,0.416,0.977,0.868,0.341,-6.393,0.261,179.996,0.0391,7,1,10.138317091080287,,Steady,643.0,2932998.0,12595.0,96984.0,0.129867,,2870.0,,0.10099999999999999,0.584,0.212,0.10300000000000001,,0.08,0.92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2024,0.0008,0.261,0.982,0.578,0.124,-2.978,0.19,132.238,0.0665,1,0,9.81594199523526,,Steady,7.0,,23920.0,38956.0,0.614026,1.0,32070.0,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2015,1.6e-05,0.344,0.971,0.0806,0.0893,-4.638,0.106,192.117,0.108,1,1,12.730561857899831,Group,Steady,164006.0,180587131.0,2389540.0,2619065.0,0.912364,173.0,1408075.0,0.026000000000000002,0.243,0.48,0.195,0.055999999999999994,0.0,0.21100000000000002,0.789,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,US
1,2023,5.21e-05,0.355,0.984,0.437,0.129,-4.863,0.0929,140.725,0.161,2,1,12.079209176809599,Group,Steady,2273.0,9913312.0,189469.0,209323.0,0.905151,17.0,141880.0,0.024,0.295,0.502,0.14400000000000002,0.034,0.0,0.162,0.838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,US
1,2022,0.000164,0.453,0.987,0.0,0.0776,-3.012,0.251,154.08,0.206,11,0,12.823905274748455,Group,Growth,536089.0,696374203.0,2153061.0,5694611.0,0.378087,100.0,1235735.0,0.045,0.456,0.39899999999999997,0.077,0.023,0.0,0.542,0.45799999999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,US
0,2012,0.000296,0.493,0.948,0.0,0.267,-4.18,0.0964,146.526,0.482,10,0,12.355496295895911,Group,Steady,6438.0,13590544.0,408019.0,755458.0,0.540095,31.0,224779.0,0.02,0.281,0.516,0.158,0.024,0.0,0.266,0.7340000000000001,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,8.69e-06,0.429,0.934,0.738,0.0591,-3.897,0.0809,178.027,0.494,9,1,11.193934923251636,Group,Slowing,120.0,2246153.0,43812.0,89014.0,0.492192,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2019,1.42e-05,0.268,0.949,0.0759,0.314,-5.859,0.134,116.375,0.261,1,1,12.68094786569415,Group,Steady,54454.0,183768103.0,1113467.0,3403751.0,0.327129,66.0,712793.0,0.025,0.29100000000000004,0.49,0.159,0.034,0.0,0.267,0.733,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Other
1,2023,0.000715,0.563,0.994,0.0151,0.348,-3.992,0.156,140.058,0.263,6,1,12.322255706382537,Group,Steady,407.0,726810.0,86490.0,171313.0,0.504865,5.0,84196.0,0.027000000000000003,0.306,0.49,0.14800000000000002,0.027999999999999997,0.0,0.18899999999999997,0.8109999999999999,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2022,1.21e-05,0.161,0.945,3.07e-05,0.0755,-2.859,0.107,81.121,0.276,2,1,9.465650865243715,Group,Steady,477.0,1730286.0,103434.0,227839.0,0.453978,8.0,73378.0,0.027999999999999997,0.309,0.485,0.15,0.027000000000000003,0.0,0.203,0.797,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2023,0.000294,0.491,0.98,6.55e-06,0.0818,-2.68,0.0977,95.992,0.379,2,1,13.061246904541745,Group,Growth,4674.0,17657596.0,418377.0,1042704.0,0.401242,41.0,236553.0,0.023,0.305,0.51,0.138,0.023,0.0,0.22899999999999998,0.7709999999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Other
0,2025,4.94e-05,0.305,0.979,0.653,0.0852,-2.244,0.0591,175.894,0.351,11,1,10.685104378036938,Group,Slowing,53.0,26879.0,18231.0,29730.0,0.613219,5.0,9902.0,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2023,0.000923,0.315,0.971,0.0159,0.347,-3.913,0.258,162.522,0.284,0,0,11.748676107922245,Group,Steady,667.0,3997379.0,40889.0,205381.0,0.199089,4.0,56128.0,0.033,0.317,0.465,0.14300000000000002,0.040999999999999995,0.0,0.28300000000000003,0.7170000000000001,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2019,0.000975,0.424,0.757,0.000608,0.129,-7.259,0.0364,95.043,0.244,5,0,12.624065264319615,Group,Steady,38735.0,62321799.0,1319250.0,1506049.0,0.875968,101.0,396849.0,0.016,0.18,0.491,0.24600000000000002,0.067,0.0,0.23199999999999998,0.768,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2014,5.62e-05,0.428,0.991,0.00373,0.274,-3.891,0.0833,92.808,0.344,6,1,12.323610467845997,Group,Steady,15439.0,31099328.0,510818.0,725664.0,0.703932,40.0,285537.0,0.035,0.361,0.41100000000000003,0.141,0.052000000000000005,0.0,0.413,0.5870000000000001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2025,0.000809,0.431,0.975,0.0,0.0727,-2.541,0.205,165.03,0.416,8,1,10.734149619215765,Group,Steady,661.0,680718.0,47854.0,47810.0,1.00092,12.0,44403.0,0.027000000000000003,0.303,0.469,0.16399999999999998,0.038,0.0,0.23800000000000002,0.762,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2017,0.000386,0.517,0.97,0.00026,0.0413,-3.992,0.0767,100.036,0.476,1,1,13.016527132357638,Group,Steady,30037.0,31622156.0,1749330.0,1820401.0,0.960959,109.0,719819.0,0.023,0.285,0.49,0.161,0.040999999999999995,,0.23,0.77,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2023,0.00176,0.362,0.96,0.000898,0.267,-3.702,0.154,172.007,0.358,6,0,12.351304661623729,Group,Growth,2147.0,3355229.0,242050.0,653727.0,0.370262,23.0,143608.0,0.032,0.303,0.49200000000000005,0.142,0.032,,0.24100000000000002,0.759,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2025,4.43e-05,0.368,0.996,0.0,0.0837,-1.513,0.288,200.013,0.156,1,0,11.40324091327394,Group,Steady,25524.0,42409654.0,330157.0,845324.0,0.390569,21.0,191706.0,0.025,0.312,0.483,0.14800000000000002,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Other
1,2025,0.000489,0.502,0.993,3.87e-06,0.11,-2.824,0.119,148.058,0.494,8,1,9.100973653456633,Group,Steady,661.0,680718.0,47854.0,47810.0,1.00092,12.0,44403.0,0.027000000000000003,0.303,0.469,0.16399999999999998,0.038,0.0,0.23800000000000002,0.762,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2009,7.05e-06,0.213,0.964,0.114,0.453,-5.248,0.0737,106.537,0.335,10,0,12.072519041827869,Group,Growth,1514606.0,1309365451.0,785956.0,781763.0,1.005364,60.0,371699.0,0.021,0.271,0.525,0.157,0.026000000000000002,0.0,0.21,0.79,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,0.000148,0.362,0.968,2.91e-06,0.232,-3.229,0.271,133.062,0.347,0,0,12.398958061302057,Group,Steady,24964.0,91396873.0,434562.0,968292.0,0.448792,30.0,318481.0,0.025,0.29,0.494,0.16,0.031,0.0,0.20800000000000002,0.792,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,US
1,2023,0.00228,0.429,0.955,0.636,0.43,-5.133,0.14,129.998,0.102,1,1,11.16537024107765,Group,Steady,10617.0,17312032.0,179849.0,354997.0,0.506621,6.0,160864.0,0.040999999999999995,0.32299999999999995,0.452,0.14800000000000002,0.037000000000000005,0.0,0.244,0.7559999999999999,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2025,1.58e-05,0.552,0.973,0.000217,0.24,-3.65,0.141,131.993,0.692,1,1,11.210153398943856,Group,Steady,63.0,46623.0,48062.0,40131.0,1.197628,13.0,26668.0,0.027999999999999997,0.261,0.466,0.18899999999999997,0.055999999999999994,,0.223,0.777,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2025,0.00533,0.399,0.783,0.746,0.828,-11.433,0.0377,100.021,0.115,2,1,11.347031022924297,Group,Steady,20247.0,45061885.0,677268.0,539534.0,1.255283,44.0,456069.0,0.023,0.321,0.47700000000000004,0.147,0.031,0.0,0.223,0.777,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,US
1,2025,0.0175,0.38,0.914,0.425,0.127,-4.961,0.299,123.268,0.126,1,0,8.908186722319233,,Steady,,,3390.0,9174.0,0.369523,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2021,0.0001355,0.255,0.9315,0.000162,0.681,-4.2325,0.139,93.92750000000001,0.157,1,1,12.183930621829987,Group,Steady,25524.0,42409654.0,330157.0,845324.0,0.390569,21.0,191706.0,0.025,0.312,0.483,0.14800000000000002,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Other
0,2024,0.000103,0.334,0.962,4.94e-05,0.323,-3.638,0.0964,143.232,0.0855,10,1,12.18260326468634,Group,Steady,3588.0,3789999.0,273077.0,349672.0,0.780952,24.0,178005.0,0.023,0.27399999999999997,0.493,0.16899999999999998,0.040999999999999995,,0.193,0.807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,US
0,2014,8.27e-05,0.523,0.931,0.0945,0.34,-5.354,0.106,149.976,0.6,11,0,12.92500751013224,Group,Steady,19263.0,25216345.0,635223.0,1044618.0,0.608091,20.0,205106.0,0.022000000000000002,0.23800000000000002,0.45,0.209,0.08,0.0,0.322,0.6779999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
0,2025,6.96e-05,0.262,0.971,0.875,0.106,-6.686,0.149,120.252,0.0635,8,1,10.311754763034786,Group,Steady,116.0,78898.0,69791.0,20503.0,3.403941,17.0,50706.0,0.016,0.188,0.456,0.258,0.08,0.001,0.162,0.838,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2025,1.97e-06,0.235,0.961,0.772,0.0838,-3.641,0.105,165.075,0.236,8,1,10.020682367943573,Group,Steady,48.0,1389851.0,26214.0,29380.0,0.89224,,29454.0,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2012,4.48e-05,0.534,0.972,0.626,0.308,-4.309,0.0372,130.023,0.943,0,1,12.454709970997364,Group,Steady,7884.0,56031569.0,448015.0,453103.0,0.988771,19.0,103536.0,0.02,0.27399999999999997,0.465,0.18899999999999997,0.052000000000000005,0.0,0.358,0.642,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,US
1,2025,9.48e-05,0.434,0.994,3.27e-06,0.363,-3.839,0.209,154.967,0.172,10,0,10.949291959398083,Group,Slowing,11875.0,4863786.0,74446.0,536572.0,0.138744,4.0,5931.0,0.027999999999999997,0.297,0.488,0.16399999999999998,0.023,,0.212,0.7879999999999999,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2022,0.000178,0.22,0.954,0.000733,0.369,-3.744,0.172,197.672,0.206,1,1,12.224295305134422,Group,Steady,25524.0,42409654.0,330157.0,845324.0,0.390569,21.0,191706.0,0.025,0.312,0.483,0.14800000000000002,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Other
0,2022,1.03e-05,0.394,0.948,0.0134,0.167,-2.207,0.072,129.987,0.243,1,1,12.867873116640578,Group,Steady,63478.0,221003527.0,962314.0,1089058.0,0.883621,24.0,612682.0,0.027000000000000003,0.336,0.47700000000000004,0.131,0.028999999999999998,0.0,0.22699999999999998,0.773,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2025,1.87e-05,0.319,0.908,0.445,0.0682,-4.541,0.16,154.901,0.351,6,0,10.147820826655598,Group,Slowing,120.0,2246153.0,43812.0,89014.0,0.492192,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2023,0.005785,0.444,0.865,0.385,0.306,-6.4075,0.1315,117.81299999999999,0.3875,11,1,11.838792143721786,Solo Artist,Steady,4861.0,5262852.0,211817.0,359248.0,0.589612,10.0,100992.0,0.022000000000000002,0.29,0.493,0.163,0.032,0.0,0.254,0.746,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2025,8.71e-06,0.153,0.936,0.388,0.41,-7.08,0.0742,171.981,0.448,8,1,8.977581071622708,,Growth,,,3059.0,8081.0,0.378542,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
0,2020,1.42e-05,0.263,0.965,3.03e-05,0.0598,-4.25,0.196,157.1,0.488,10,0,13.141814002975373,Group,Steady,30037.0,31622156.0,1749330.0,1820401.0,0.960959,109.0,719819.0,0.023,0.285,0.49,0.161,0.040999999999999995,,0.23,0.77,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2025,0.00428,0.215,0.982,0.0,0.101,-0.549,0.151,137.358,0.147,4,0,10.511716684380808,Group,Slowing,41.0,81864.0,24095.0,13155.0,1.831623,4.0,10691.0,0.042,0.319,0.505,0.113,0.02,,0.325,0.675,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2024,0.000336,0.537,0.941,0.000644,0.259,-4.931,0.0448,130.043,0.25,8,1,11.937666315371441,Solo Artist,Steady,4861.0,5262852.0,211817.0,359248.0,0.589612,10.0,100992.0,0.022000000000000002,0.29,0.493,0.163,0.032,0.0,0.254,0.746,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,3.86e-05,0.305,0.979,0.0129,0.186,-2.502,0.197,104.984,0.398,4,1,12.69324746995486,Group,Steady,1615.0,4292900.0,218500.0,661556.0,0.330282,5.0,112395.0,0.032,0.158,0.541,0.203,0.067,,0.345,0.655,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,US
1,2008,0.000138,0.228,0.858,0.0,0.0805,-5.379,0.2,153.738,0.124,6,1,12.055661298478878,Group,Steady,1456051.0,5342826454.0,6876855.0,13687349.0,0.502424,475.0,4159586.0,0.05,0.45799999999999996,0.40700000000000003,0.07,0.015,0.0,0.517,0.483,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Other
0,2019,3.31e-05,0.481,0.979,2.66e-05,0.386,-6.707,0.0603,104.015,0.108,2,1,13.071217294939208,Group,Slowing,110999.0,196940444.0,2233465.0,3448490.0,0.647665,126.0,478301.0,0.017,0.21,0.495,0.22399999999999998,0.055999999999999994,0.0,0.21,0.79,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2025,1.55e-05,0.431,0.965,9.18e-06,0.105,-3.96,0.15,119.957,0.244,7,1,10.124016973820174,Group,Steady,6.0,619.0,17056.0,30720.0,0.555208,1.0,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2025,5.16e-06,0.235,0.983,0.234,0.111,-6.376,0.0909,153.353,0.375,0,1,9.60021419072536,Group,Slowing,86.0,68615.0,39227.0,21891.0,1.791924,5.0,72886.0,0.013000000000000001,0.12300000000000001,0.42700000000000005,0.312,0.124,0.001,0.324,0.6759999999999999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2022,0.000231,0.499,0.961,3.71e-06,0.259,-7.15,0.0537,106.034,0.541,10,0,13.222425185603914,Group,Steady,44508.0,78367383.0,1085526.0,1194477.0,0.908788,15.0,325008.0,0.033,0.331,0.41600000000000004,0.16,0.059000000000000004,0.0,0.299,0.701,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2025,3.93e-06,0.459,0.956,4.05e-06,0.214,-3.75,0.0391,99.026,0.618,2,1,9.42965112125918,,Growth,112.0,140966.0,3770.0,14261.0,0.264357,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Other
0,2008,0.000343,0.43,0.991,0.00249,0.416,-2.837,0.0916,107.031,0.276,2,0,12.236374817903144,Group,Slowing,45471.0,89829698.0,630329.0,721598.0,0.873518,12.0,174198.0,0.022000000000000002,0.261,0.498,0.168,0.051,0.0,0.324,0.6759999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2025,0.000293,0.214,0.964,0.873,0.359,-4.573,0.251,164.676,0.495,1,1,9.316883593466246,,Slowing,,,6938.0,17083.0,0.406135,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2022,9.9e-06,0.356,0.971,0.798,0.417,-3.044,0.115,200.02,0.222,7,1,12.429471714557993,Solo Artist,Steady,3579.0,15699870.0,101923.0,195259.0,0.521989,9.0,749532.0,0.016,0.147,0.39899999999999997,0.276,0.161,0.001,0.16899999999999998,0.831,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2025,0.000114,0.487,0.967,0.00103,0.314,-2.426,0.0413,139.994,0.354,2,1,10.025335827092452,Group,Slowing,102.0,140445.0,68894.0,42191.0,1.632907,2.0,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2019,3.81e-05,0.429,0.865,0.00204,0.125,-3.676,0.0619,125.44,0.387,0,0,12.28592591022386,Group,Steady,24964.0,91396873.0,434562.0,968292.0,0.448792,30.0,318481.0,0.025,0.29,0.494,0.16,0.031,0.0,0.20800000000000002,0.792,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,US
0,2025,0.000158,0.242,0.984,0.000102,0.0464,-2.703,0.142,120.003,0.0964,0,1,8.9340022246318,Group,Steady,661.0,680718.0,47854.0,47810.0,1.00092,12.0,44403.0,0.027000000000000003,0.303,0.469,0.16399999999999998,0.038,0.0,0.23800000000000002,0.762,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2024,0.0365,0.586,0.933,0.237,0.0812,-6.403,0.0596,135.032,0.243,0,1,11.564393647016225,Solo Artist,Steady,4861.0,5262852.0,211817.0,359248.0,0.589612,10.0,100992.0,0.022000000000000002,0.29,0.493,0.163,0.032,0.0,0.254,0.746,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
